mountain,mountainLabel,coordinates,elevation,rockMaterialLabel
http://www.wikidata.org/entity/Q11922143,Fitero,Point(0.95566944 42.47199167),2464,песчаник
http://www.wikidata.org/entity/Q11922143,Fitero,Point(0.95566944 42.47199167),2464,lutite
http://www.wikidata.org/entity/Q11922585,Q11922585,Point(0.67418333 42.62673056),3028,гранит
http://www.wikidata.org/entity/Q11953557,Turó de Sant Jaume,Point(1.68377 41.36325),294.4,известняк
http://www.wikidata.org/entity/Q11953557,Turó de Sant Jaume,Point(1.68377 41.36325),294.4,доломит
http://www.wikidata.org/entity/Q11953558,Turó de Sant Joan,Point(2.79824444 41.67915278),168,Гранодиорит
http://www.wikidata.org/entity/Q11953560,Turó de Sant Jordi,Point(2.72096667 41.770225),175,базальт
http://www.wikidata.org/entity/Q11953565,Turó de Sant Sebastià,Point(1.50419722 41.726125),762,известняк
http://www.wikidata.org/entity/Q11953565,Turó de Sant Sebastià,Point(1.50419722 41.726125),762,Мергель
http://www.wikidata.org/entity/Q11953574,Turó de Tres Creus,Point(1.969698 41.64995),930,Конгломерат
http://www.wikidata.org/entity/Q11953576,Turó de Ventafarines,Point(1.342525 41.60992778),657,гипс
http://www.wikidata.org/entity/Q11953576,Turó de Ventafarines,Point(1.342525 41.60992778),657,Мергель
http://www.wikidata.org/entity/Q11953586,Turó de l'Escala,Point(1.66313056 42.09383889),1278,Конгломерат
http://www.wikidata.org/entity/Q11953588,Turó de l'Escletxa,Point(1.886947128 41.62871052),447,песчаник
http://www.wikidata.org/entity/Q11953588,Turó de l'Escletxa,Point(1.886947128 41.62871052),447,глина
http://www.wikidata.org/entity/Q11953588,Turó de l'Escletxa,Point(1.886947128 41.62871052),447,алевролит
http://www.wikidata.org/entity/Q11953591,Turó de l'Home,Point(2.24536944 41.48631111),362,порфир
http://www.wikidata.org/entity/Q11953594,Turó de l'Ocata,Point(1.39530278 42.04418333),764,песчаник
http://www.wikidata.org/entity/Q11953594,Turó de l'Ocata,Point(1.39530278 42.04418333),764,Конгломерат
http://www.wikidata.org/entity/Q11953594,Turó de l'Ocata,Point(1.39530278 42.04418333),764,алевролит
http://www.wikidata.org/entity/Q11953598,Turó de l'Ullar,Point(2.20853611 41.70885),648,известняк
http://www.wikidata.org/entity/Q11953598,Turó de l'Ullar,Point(2.20853611 41.70885),648,песок
http://www.wikidata.org/entity/Q11953598,Turó de l'Ullar,Point(2.20853611 41.70885),648,алевролит
http://www.wikidata.org/entity/Q11953607,Turó de la Bandera,Point(2.38658333 41.80261111),1658.3,Филлит
http://www.wikidata.org/entity/Q11953607,Turó de la Bandera,Point(2.38658333 41.80261111),1658.3,роговик
http://www.wikidata.org/entity/Q11953608,Turó de la Bandera,Point(2.22425 41.51716667),175.1,аспидный сланец
http://www.wikidata.org/entity/Q11953632,Turó de la Fleca,Point(1.83513472 41.25170306),293.3,известняк
http://www.wikidata.org/entity/Q11953638,Turó de la Gronya,Point(1.89802778 41.56813889),520,аспидный сланец
http://www.wikidata.org/entity/Q11953645,Turó de la Picarola,Point(1.64808333 41.24766667),242,известняк
http://www.wikidata.org/entity/Q11953645,Turó de la Picarola,Point(1.64808333 41.24766667),242,доломит
http://www.wikidata.org/entity/Q11953649,Turó de la Qüestió,Point(2.07665278 41.41083889),363.7,аспидный сланец
http://www.wikidata.org/entity/Q11953655,Turó de la Roca Plana,Point(2.21419444 41.48880556),335.5,гранит
http://www.wikidata.org/entity/Q11953655,Turó de la Roca Plana,Point(2.21419444 41.48880556),335.5,Гранодиорит
http://www.wikidata.org/entity/Q11953662,Turó de la Simona,Point(2.35972222 41.58947222),294.8,Гранодиорит
http://www.wikidata.org/entity/Q11953669,Turó de la Socarrada,Point(1.88083333 41.58525),518.6,Конгломерат
http://www.wikidata.org/entity/Q11953677,Turó de les Armes,Point(1.54978056 42.112325),1197,Конгломерат
http://www.wikidata.org/entity/Q11953689,Turó de les Nou Cabres,Point(2.01833333 41.65391667),904.6,Конгломерат
http://www.wikidata.org/entity/Q11953690,Turó de les Pedritxes,Point(1.99008333 41.61497222),790.7,аспидный сланец
http://www.wikidata.org/entity/Q11953695,Turó de les Tres Partions,Point(1.693031 41.28053),435,известняк
http://www.wikidata.org/entity/Q11953695,Turó de les Tres Partions,Point(1.693031 41.28053),435,доломит
http://www.wikidata.org/entity/Q11953697,Turó del Boix,Point(1.47786111 41.94625556),876,песчаник
http://www.wikidata.org/entity/Q11953697,Turó del Boix,Point(1.47786111 41.94625556),876,известняк
http://www.wikidata.org/entity/Q11953697,Turó del Boix,Point(1.47786111 41.94625556),876,Мергель
http://www.wikidata.org/entity/Q11953701,Turó del Castell,Point(1.91981389 41.45087806),360,Конгломерат
http://www.wikidata.org/entity/Q11953708,Turó del Faig de la Bandera,Point(2.34246667 41.79916667),1286,аспидный сланец
http://www.wikidata.org/entity/Q11953724,Turó del Mig,Point(2.37208889 41.81643889),1581.8,Филлит
http://www.wikidata.org/entity/Q11953724,Turó del Mig,Point(2.37208889 41.81643889),1581.8,роговик
http://www.wikidata.org/entity/Q11953725,Turó del Monestir,Point(1.60333889 41.91418333),644,песчаник
http://www.wikidata.org/entity/Q11953725,Turó del Monestir,Point(1.60333889 41.91418333),644,Мергель
http://www.wikidata.org/entity/Q11953725,Turó del Monestir,Point(1.60333889 41.91418333),644,алевролит
http://www.wikidata.org/entity/Q11953728,Turó del Molí Nou,Point(0.42679167 40.59186389),252.2,известняк
http://www.wikidata.org/entity/Q11953728,Turó del Molí Nou,Point(0.42679167 40.59186389),252.2,Мергель
http://www.wikidata.org/entity/Q11953737,Turó del Pollastre,Point(2.52803611 41.6020075),295,Гранодиорит
http://www.wikidata.org/entity/Q11953739,Turó del Pla dels Emprius,Point(2.32177778 41.75155556),1195.6,Филлит
http://www.wikidata.org/entity/Q11953739,Turó del Pla dels Emprius,Point(2.32177778 41.75155556),1195.6,роговик
http://www.wikidata.org/entity/Q11953747,Turó del Rave,Point(1.849375 41.25665833),233.4,известняк
http://www.wikidata.org/entity/Q11953751,Turó del Terròs,Point(1.29121111 41.68975),574,песчаник
http://www.wikidata.org/entity/Q11953751,Turó del Terròs,Point(1.29121111 41.68975),574,известняк
http://www.wikidata.org/entity/Q11953751,Turó del Terròs,Point(1.29121111 41.68975),574,Мергель
http://www.wikidata.org/entity/Q11953754,Turó del Tancat,Point(1.81868583 41.24919444),118.5,известняк
http://www.wikidata.org/entity/Q11953756,Turó del Tàbor,Point(1.98672222 41.34469444),356,аспидный сланец
http://www.wikidata.org/entity/Q11953760,Turó del Vilar,Point(1.67014722 42.02771111),933,песчаник
http://www.wikidata.org/entity/Q11953760,Turó del Vilar,Point(1.67014722 42.02771111),933,Мергель
http://www.wikidata.org/entity/Q11953760,Turó del Vilar,Point(1.67014722 42.02771111),933,алевролит
http://www.wikidata.org/entity/Q11953761,Turó del Villaró,Point(2.4417 41.82498889),713.9,Пегматит
http://www.wikidata.org/entity/Q11953761,Turó del Villaró,Point(2.4417 41.82498889),713.9,аплит
http://www.wikidata.org/entity/Q11953761,Turó del Villaró,Point(2.4417 41.82498889),713.9,leucogranite
http://www.wikidata.org/entity/Q11755471,Leśniak,Point(15.8008 50.9869),677,greenschist
http://www.wikidata.org/entity/Q11755471,Leśniak,Point(15.80139 50.98699),677,greenschist
http://www.wikidata.org/entity/Q11772101,Mała Sowa,Point(16.465 50.6825),972,метаморфическая горная порода
http://www.wikidata.org/entity/Q11772101,Mała Sowa,Point(16.46645 50.68221),972,метаморфическая горная порода
http://www.wikidata.org/entity/Q11943309,Pui de Cassibrós,Point(1.264857 42.560695),2085,песчаник
http://www.wikidata.org/entity/Q11943309,Pui de Cassibrós,Point(1.264857 42.560695),2085,lutite
http://www.wikidata.org/entity/Q11943312,Pui de Far,Point(0.89844444 42.38416389),1623,известняк
http://www.wikidata.org/entity/Q11943315,Pui de Linya,Point(1.043251 42.565985),2870,Гранодиорит
http://www.wikidata.org/entity/Q11943322,Puig-alter,Point(1.785542 41.81393),522,известняк
http://www.wikidata.org/entity/Q11943322,Puig-alter,Point(1.785542 41.81393),522,Мергель
http://www.wikidata.org/entity/Q11943323,Puig-oriol,Point(1.426476 41.801833),571,песчаник
http://www.wikidata.org/entity/Q11943323,Puig-oriol,Point(1.426476 41.801833),571,Мергель
http://www.wikidata.org/entity/Q11943323,Puig-oriol,Point(1.426476 41.801833),571,алевролит
http://www.wikidata.org/entity/Q11943330,Puig Anyívol,Point(2.3016475 42.12791667),1195,Мергель
http://www.wikidata.org/entity/Q11943346,Puig Castellar,Point(1.99522222 41.39727778),186,аспидный сланец
http://www.wikidata.org/entity/Q11943350,Puig Castellar,Point(1.516477548 41.448330385),943,известняк
http://www.wikidata.org/entity/Q11943350,Puig Castellar,Point(1.516477548 41.448330385),943,доломит
http://www.wikidata.org/entity/Q11943355,Puig Cendrós,Point(1.892992805 41.575636073),499,Конгломерат
http://www.wikidata.org/entity/Q11943356,Puig Clarà,Point(2.738329 42.132836),315,глина
http://www.wikidata.org/entity/Q11943356,Puig Clarà,Point(2.738329 42.132836),315,Мергель
http://www.wikidata.org/entity/Q11943358,Puig Corbera,Point(1.889 41.42580556),585.6,известняк
http://www.wikidata.org/entity/Q11943358,Puig Corbera,Point(1.889 41.42580556),585.6,доломит
http://www.wikidata.org/entity/Q11943361,Puig Cornell,Point(3.022556 41.996357),77,песок
http://www.wikidata.org/entity/Q11943361,Puig Cornell,Point(3.022556 41.996357),77,глина
http://www.wikidata.org/entity/Q11943361,Puig Cornell,Point(3.022556 41.996357),77,гравий
http://www.wikidata.org/entity/Q11943372,Puig Fabregar,Point(2.20387778 41.75945),932.6,Мергель
http://www.wikidata.org/entity/Q11943374,Puig Falcó,Point(2.667094 42.37529),1097,гранит
http://www.wikidata.org/entity/Q11943378,Puig Farner,Point(1.56150556 41.70703889),687,песчаник
http://www.wikidata.org/entity/Q11943378,Puig Farner,Point(1.56150556 41.70703889),687,lutite
http://www.wikidata.org/entity/Q11943384,Puig Gertell,Point(1.69113056 42.07541944),1388,песчаник
http://www.wikidata.org/entity/Q11943384,Puig Gertell,Point(1.69113056 42.07541944),1388,Мергель
http://www.wikidata.org/entity/Q11943384,Puig Gertell,Point(1.69113056 42.07541944),1388,алевролит
http://www.wikidata.org/entity/Q11943387,Puig Gros,Point(0.456925 40.55307778),203,известняк
http://www.wikidata.org/entity/Q11943387,Puig Gros,Point(0.456925 40.55307778),203,Мергель
http://www.wikidata.org/entity/Q11943389,Puig Gros (Argençola),Point(1.43672 41.5957),765,известняк
http://www.wikidata.org/entity/Q11943389,Puig Gros (Argençola),Point(1.43672 41.5957),765,Мергель
http://www.wikidata.org/entity/Q11943401,Puig Madrona,Point(2.024097669 41.451298375),333,аспидный сланец
http://www.wikidata.org/entity/Q11943418,Puig Pelegrí,Point(3.29048333 42.31227222),130,кристаллические сланцы
http://www.wikidata.org/entity/Q11943418,Puig Pelegrí,Point(3.29048333 42.31227222),130,аспидный сланец
http://www.wikidata.org/entity/Q11943418,Puig Pelegrí,Point(3.29048333 42.31227222),130,Филлит
http://www.wikidata.org/entity/Q11943422,"Puig Pelat, Vilaplana",Point(1.054503807 41.266311048),1076,известняк
http://www.wikidata.org/entity/Q11943422,"Puig Pelat, Vilaplana",Point(1.054503807 41.266311048),1076,Мергель
http://www.wikidata.org/entity/Q11943422,"Puig Pelat, Vilaplana",Point(1.054503807 41.266311048),1076,доломит
http://www.wikidata.org/entity/Q11943427,Puig Rodon,Point(1.68841111 42.08103611),1338,Конгломерат
http://www.wikidata.org/entity/Q11943450,Puig Saiada,Point(1.896 41.3515),620.8,кальцит
http://www.wikidata.org/entity/Q11943450,Puig Saiada,Point(1.896 41.3515),620.8,доломит
http://www.wikidata.org/entity/Q11943452,Puig Satoies,Point(2.41544444 42.09688889),1251,ил
http://www.wikidata.org/entity/Q11943455,Puig Sec,Point(1.71774 42.1399),1295,песчаник
http://www.wikidata.org/entity/Q11943455,Puig Sec,Point(1.71774 42.1399),1295,Конгломерат
http://www.wikidata.org/entity/Q11943455,Puig Sec,Point(1.71774 42.1399),1295,lutite
http://www.wikidata.org/entity/Q11943459,Puig Segalar,Point(3.04993 42.11244),175,песчаник
http://www.wikidata.org/entity/Q11943459,Puig Segalar,Point(3.04993 42.11244),175,глина
http://www.wikidata.org/entity/Q11943459,Puig Segalar,Point(3.04993 42.11244),175,Конгломерат
http://www.wikidata.org/entity/Q11943469,Puig Terrers,Point(1.73815556 42.28245),2466,известняк
http://www.wikidata.org/entity/Q11943476,Puig Tosell,Point(2.37393 42.1166),1462,песчаник
http://www.wikidata.org/entity/Q11943476,Puig Tosell,Point(2.37393 42.1166),1462,Мергель
http://www.wikidata.org/entity/Q11943477,Puigventós,Point(1.905512 41.572029),606,песчаник
http://www.wikidata.org/entity/Q11943477,Puigventós,Point(1.905512 41.572029),606,глина
http://www.wikidata.org/entity/Q11943482,Puig Vicenç,Point(1.95404 41.367809),468,известняк
http://www.wikidata.org/entity/Q11943482,Puig Vicenç,Point(1.95404 41.367809),468,доломит
http://www.wikidata.org/entity/Q11943483,Puig Ventós,Point(2.850056 41.768311),422,Филлит
http://www.wikidata.org/entity/Q11943483,Puig Ventós,Point(2.850056 41.768311),422,роговик
http://www.wikidata.org/entity/Q11943484,Puig d'Aguilera,Point(1.670810694 41.604788518),626,известняк
http://www.wikidata.org/entity/Q11943496,Puig d'Aubesa,Point(1.69694722 41.85189278),583,песчаник
http://www.wikidata.org/entity/Q11943496,Puig d'Aubesa,Point(1.69694722 41.85189278),583,Мергель
http://www.wikidata.org/entity/Q11943496,Puig d'Aubesa,Point(1.69694722 41.85189278),583,алевролит
http://www.wikidata.org/entity/Q11943497,Puig d'Espinal,Point(1.86596944 41.27537222),386.9,известняк
http://www.wikidata.org/entity/Q11943500,Puig d'Olena,Point(2.17858056 41.73235278),823,Конгломерат
http://www.wikidata.org/entity/Q11943501,Puig d'Estany,Point(1.13758889 41.90625556),622,песчаник
http://www.wikidata.org/entity/Q11943501,Puig d'Estany,Point(1.13758889 41.90625556),622,известняк
http://www.wikidata.org/entity/Q11943501,Puig d'Estany,Point(1.13758889 41.90625556),622,Мергель
http://www.wikidata.org/entity/Q11943503,Puig d'Olorda,Point(2.054990612 41.412193952),450,известняк
http://www.wikidata.org/entity/Q11943510,Puig d'en Boronet,Point(1.837522 41.249639),315,известняк
http://www.wikidata.org/entity/Q11943516,Puig d'en Carbonell,Point(1.82165278 41.27503056),276.4,известняк
http://www.wikidata.org/entity/Q11943529,Puig d'en Jordà,Point(3.08205 42.427758),754,кристаллические сланцы
http://www.wikidata.org/entity/Q11943529,Puig d'en Jordà,Point(3.08205 42.427758),754,аспидный сланец
http://www.wikidata.org/entity/Q11943529,Puig d'en Jordà,Point(3.08205 42.427758),754,Филлит
http://www.wikidata.org/entity/Q11953779,Turó dels Picapins,Point(1.60298611 41.85167583),645,известняк
http://www.wikidata.org/entity/Q11953779,Turó dels Picapins,Point(1.60298611 41.85167583),645,Мергель
